,Country Name,indicator,Indicator Name_y,Indicator Name_x,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Type
30,Ecuador,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",455.36886380000004,87.37395752,244.0180259,409.88698339999996,480.51698830000004,246.1049443,332.67891210000005,203.58215330000002,361.4090186,416.8248573999999,557.5148818,634.0857959,596.0818584,457.9958506,312.3059414,1231.73413,353.72595950000004,84.71323877,149.9928959,659.7870313,613.020002,685.0330878999999,1663.4519890000001,2004.806016,1730.301961,1121.7102849999999,2165.23452,1320.681932,3430.4173049999995,3240.53165,2716.222877,2740.752361,3015.126701,530.0730977,-214.9481094,-574.7071777000001,-2466.07948,-5533.383237,-6623.682302,-7244.896195,-6627.0999679999995,Tobacco
31,Spain,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1022.3692970000001,1844.519961,2073.269648,2454.279688,3041.4075,3155.129063,3806.6123439999997,5150.769453,6611.741016,6595.361016,6369.662656,6605.040469,6937.322578,6970.438672,7004.980547,5340.362266,7247.849453,8040.641328,8514.085547,8775.223766,10115.66472,9639.156453,9915.346406,9964.561797,10013.849409999999,9152.007156,13401.80977,10469.14273,12734.42305,9689.615625,10494.78366,13389.67805,10706.06531,11866.60359,15783.26078,11886.04389,9099.895984,16183.55109,13249.50307,12601.88932,17453.12477,Tobacco
32,Ethiopia,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-381.5660593,-366.0060583,-355.20633389999995,-332.0573001,-283.56528030000004,-223.85082369999998,-229.94529690000002,-255.18825809999998,-316.32626,-306.27964049999997,-317.6246657,-344.27957189999995,-263.9471331,-248.51781069999998,-291.6034326,-495.06131100000005,-289.7783899,-276.1558142,-346.4187427,-371.9320645,382.85276610000005,368.1195631,391.3769841,406.7139128,443.91284440000004,473.4357199,113657.6191,137680.0952,107095.2859,67308.82342,99819.66897,87993.44317,90604.00811,111531.62599999999,73509.37666000001,88796.35259,71581.41713999999,74153.95266,74239.10995,73934.05437,73227.33019,Tobacco
33,Fiji,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",331.3741478,356.72454260000006,433.854028,374.3557541,334.47427819999996,283.88562110000004,17.61008575,128.4157981,622.3379378,368.42434480000003,475.3972545,446.05884019999996,211.21824139999998,403.5068833,442.4767705,411.69217860000003,541.1986262999999,665.9773238,758.5717276,653.4836594,534.6756329,551.2287140999999,451.1240426,459.0645786,452.40365369999995,593.7745022999999,712.013297,487.2965433,-4.032739783999999,10.28128354,92.57935834,104.0720244,-95.41215974,-122.1890085,-81.16664375,75.28832756,17.017631,268.4100682,-47.88888955,-96.56006423,-96.9768125,Tobacco
34,France,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10628.717190000001,10895.20313,10843.15234,10541.22656,11623.64844,12363.11719,13616.582030000001,14515.06359,14775.25,14858.44422,14687.140630000002,17923.72375,17971.49609,17229.57703,18142.01172,26940.8468,16955.03711,16812.0243,28366.847660000003,28558.942189999998,31169.92734,32633.94695,31094.033669999997,27095.935080000003,25676.65266,27254.05898,22478.048730000002,22447.48786,27924.43455,29078.108239999998,28229.71055,30330.2142,27862.39687,21811.339659999998,23106.07391,24134.29785,30439.9935,33720.92248,32240.5895,34414.07071,34637.33799,Tobacco
35,Georgia,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17333.624369999998,17954.72241,18614.47949,12469.44399,11224.36997,10170.41921,8787.266259999999,7688.441040000001,6791.0503659999995,6503.1856450000005,6202.050464,5215.108301,4819.127295,4206.43562,3294.246094,2816.611548,3223.9181399999998,3613.9845950000004,-4286.009655,-2741.537579,-973.2961062999999,-638.4316097,-290.3886045,-730.2815853999999,-105.63736229999999,-77.21473706,-227.64592000000002,-172.7152155,-222.3187051,240.2379397,10859.793029999999,-165.3915454,-75.21188828,-51.003733399999994,-72.6360835,-107.35644579999999,-43.15994268,43.97842107,240.6558977,439.9984547,221.9213724,Tobacco
36,Ghana,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10050.43231,10842.18289,8845.603266,9286.975382999999,9500.141131,10916.43486,9317.673031,10262.806929999999,12456.05565,10586.04423,12097.171190000001,10794.660109999999,10739.58517,9861.185999,10226.4976,10615.8911,10058.321559999998,10835.02983,13337.11342,10889.44596,12455.64958,11620.7555,11458.43573,12559.160170000001,12216.49482,12433.86828,110530.8957,74834.13557,86711.23991,83169.30607,71376.97614,87690.66437,51999.54913,91185.23356000001,78369.55406000001,68966.10803999999,73774.76201,58404.879,57221.530829999996,56386.9003,55869.01155,Tobacco
37,Guinea,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",35980.5861,38786.288389999994,31287.633910000004,33176.996660000004,33907.10265,39289.69408,33992.24362,36828.62918,44944.57486,38108.51747,43506.06923,40844.07252,40727.33169,37383.66353,37909.56585,39205.090410000004,36987.18415,39844.695719999996,49591.13469,40231.14445,46180.65294,43210.48752,43054.14909,47276.69192,46120.74667,46951.12028,101486.8239,73198.6535,68632.29359,62140.01779,84110.75387999999,59433.69203,60147.36441,64360.19409,65032.84455,51158.060710000005,73687.01228,62793.007110000006,49609.04082,49544.826239999995,49573.763889999995,Tobacco
38,Greece,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1670.894684,1832.239591,1911.0382550000002,1712.922068,1796.813091,1908.275884,2148.314119,2449.1963769999998,2705.092909,2581.706229,2467.732827,2309.0013480000002,2667.716702,2518.883776,2501.3626480000003,-3060.115044,2450.7705300000002,2267.2104870000003,2741.997676,2225.305791,1701.901342,2004.0010359999999,1166.291477,212.14670550000002,2934.85183,5914.719058,9993.847109,6330.745875,4380.390625,1371.973961,2745.04737,2443.9255350000003,2209.661852,1984.9194530000002,715.9506391,7155.460898,1413.947602,3502.6301729999996,4551.902224,5528.332251,4064.964204,Tobacco
39,Guatemala,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1742.0386239999998,1766.068374,2153.500547,2195.8654149999998,1920.9727899999998,2296.369994,2382.952603,3536.65096,2975.891475,2325.414657,4164.830978,2900.1292710000002,3305.212587,3339.580511,3800.819482,3819.849246,4313.664896,3728.7208149999997,3765.53579,4889.79464,3942.67355,4750.169129999999,4479.100589,4493.214426,4906.966998,3977.527458,41418.72444,4903.1351270000005,26632.12496,1810.847832,9247.452336,22323.46013,3241.5590629999997,16280.373,5186.556189,11254.32115,11158.075990000001,14250.05885,7348.151102,7902.94822,8209.655599,Tobacco
40,Guyana,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6924.472581,5953.284758,6579.103914,7541.256956,8862.315913,7182.250744,8695.810390999999,9314.337121999999,9891.193882,10594.39863,11031.75821,11670.482740000001,10068.46701,10009.60144,10171.55715,11749.25677,10362.37163,10471.49462,11765.33878,11290.80375,11804.8133,12709.511999999999,9878.926285,10523.3938,10762.60769,10558.72182,2835.940949,-1036.264584,-1091.292544,-1101.177288,-749.3114052,-71.60146742,-905.9198755000001,-836.7480449,-791.5785373,-752.0445704,-688.8472224,-242.06723399999998,-931.1372542000001,-880.0929351,-832.4988945,Tobacco
41,Honduras,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1794.4320030000001,1903.895311,2373.645813,2507.4658219999997,2255.003515,2740.796357,2873.427521,4125.424714,3588.7622939999997,3004.642195,4969.357370000001,3708.384862,4210.911416,4347.383372,4852.946192,5167.950014,5529.5021560000005,4930.780148,4995.00824,6174.306132,5205.592546,6002.697512,5712.450163,6078.093408,6140.119595,5139.583633,10777.466129999999,3126.542438,10346.08214,51.4063042,1890.2312600000002,8245.814692,-322.42177200000003,7146.8798799999995,1475.840876,1909.3469289999998,2656.43687,2944.1768899999997,2789.994424,2881.660717,2890.063173,Tobacco
42,Croatia,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-1226.608813,-1428.447998,-2524.4432859999997,-579.2402344,-1022.669043,-2796.606006,-3962.170947,-4052.768604,-5010.2537600000005,9460.33479,6620.022266,8408.385059,10875.47241,11348.59873,12603.02458,14172.781009999999,5891.930029,6285.4602780000005,683.7712733,446.98208969999996,254.04132349999998,189.05538180000002,201.3316373,192.0905795,177.3766016,148.2355437,391.9572725,48.69697266,242.29308199999997,13.91199023,150.93395230000002,320.2718418,-237.34224410000002,-217.19422749999998,-182.4198164,908.1445913999999,1882.620745,2090.5461579999997,2328.794873,2154.768262,3467.1911130000003,Tobacco
43,Haiti,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6.769108902,7.13650956,2.811595352,3.892907745,6.247401062000001,5.831707367000001,8.992992035,12.83691193,11.24619745,9.989681519,3.990289124,8.260002625,11.0622905,16.44380173,14.87399896,-57.48869226,14.18060364,7.38032074,7.723296509,10.3371843,11.91525772,15.28352424,12.65220062,13.787569199999998,12.58217629,18.13562103,12.12989685,144.6086882,52.1298146,162.6389956,56.22617717,130.9945504,128.46541499999998,133.45251969999998,126.1238486,222.2532483,14.67704333,-50.77044314,286.60009019999995,281.4086078,481.78460010000003,Tobacco
44,Hungary,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1175.710719,1101.512734,1339.2561130000001,1934.9607420000002,1885.741797,1944.305859,2358.506543,2448.280957,2380.248047,2542.340625,2511.909375,2343.402246,2586.6730469999998,2311.924023,2599.825293,1313.014453,2486.0942379999997,2396.493164,5492.619117,4492.205648,4431.711988,3268.885449,2369.7939300000003,2671.7985510000003,2449.477637,1870.3704920000002,1133.956762,1320.508594,1225.933493,1070.064719,1139.319053,1052.144559,1223.630099,1250.1258699999998,1504.542054,1413.337692,2635.600285,3339.296502,3232.088413,3194.5454449999997,2973.753696,Tobacco
45,Indonesia,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",423065.9229,174947.0244,110674.9762,110023.8299,223379.8901,471870.4795,207832.5305,350058.1392,366356.1418,303698.1989,1719150.0080000001,678262.6689,374035.2998,394095.1984,669232.4375,1161571.031,445094.0109,503150.0418,693175.1109,1479260.99,1391416.4919999999,860148.5578,1428391.9340000001,780023.3508,769293.0352,3484919.541,494676.0176,96536.0,63007.46016,234430.4766,903910.05,216441.2266,331309.4453,340051.2813,1238305.785,61264.73125,86765.64531,299834.6222,10658.26618,18758.3459,21192.35454,Tobacco
46,India,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",33845.29961,34013.37695,34224.141410000004,34717.48438,35501.94141,36707.18984,47625.47813,48598.64766,48146.63125,48547.38,48952.689060000004,50852.99188,56310.103129999996,51005.39094,47749.10313,14128.505,47484.760160000005,49286.69719,48607.675,47660.22969,45467.47969,43669.307810000006,41864.41719,40002.04219,41642.3,40579.964060000006,27789.528130000002,129200.2813,51324.84375,22438.97344,38797.32344,46846.51875,93523.09688,60203.109370000006,71545.80469,123800.0094,73012.69687,6101.060724,72441.7924,4768.37432,39955.578819999995,Tobacco
47,Iraq,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7791.569823999999,7935.99043,7304.139453,5954.069727,5636.4005369999995,6239.999658,7117.549951000001,10408.87944,11799.07148,12861.30884,16885.74019,12429.89771,13501.680569999999,14572.800490000001,9344.718848,7679.291015999999,7593.060059,6589.690137,6756.579882999999,1250.866426,-12468.22957,-22123.70953,-23152.0485,-22989.00043,-22613.708730000002,-39095.48957,-9705.248633,9999.655828,12310.8983,15910.303919999998,8335.725727,-1859.4378829999998,11179.2422,10929.44684,31053.83138,25308.16069,20881.21013,3348.275209,-3691.806815,-7475.669017,-16170.8096,Tobacco
48,Israel,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",150.7678,200.41,209.924,240.298,255.358,291.315,307.692,352.856,345.62,404.57,431.72,469.74,582.05,663.37,754.79,843.25,1078.93,1199.61,1198.36,1178.123,1158.377,1096.1,1039.133,1037.9669999999999,1079.8,1117.333,1375.0,1529.0,1792.5895420000002,2008.0599,1957.0,1898.03198,1874.49215,1976.05845,2166.87262,2314.02862,2475.67956,2626.09797,2817.7386,2817.7386,2817.7386,Tobacco
49,Italy,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",4502.372337,5826.951719,4778.186813,4034.4771880000003,5265.656213,6331.7656560000005,7017.530375,7331.574125,7319.869469,7817.103937999999,7551.796531,9274.839219,9920.192844,11343.50825,12212.15522,-3440.1069380000004,17460.705159999998,18914.04797,6689.532688,6151.227688,7016.076187000001,6598.005984,10995.327720000001,10529.8805,3195.4725940000003,487.12645310000005,216.1819531,-4135.334453,17146.74633,16213.2275,16945.8215,14675.809780000001,3015.884875,4773.260625,15168.64428,8627.495469,7631.015406,11952.8981,12245.766370000001,16695.888280000003,34345.08632,Tobacco
50,Jamaica,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",20.40566772,22.12124756,26.58964844,28.54712524,35.55053589,37.68824219,,42.60927979,,62.49761047,57.8309375,65.985,73.16010315,77.04503601,71.31718445,-191.6743378,84.17967896,84.36219421,95.64482483,102.2321777,99.39289194,108.4661648,105.1109442,112.8509564,116.09102,123.3977392,37.855247799999994,41.92940674,150.7927307,99.96746216,287.4243286,491.27098689999997,866.3735046,745.1031067000001,256.6214355,1189.269006,173.9145447,3665.1914189999998,4743.596754,4929.304478,5397.685340999999,Tobacco
51,Jordan,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-23.78669678,-29.0006897,-20.28023437,-43.87059326,-46.24756714,-52.91210937,-50.42261475,-47.73774658,-53.1995752,-39.79445068,-42.23752686,-51.69628174,-74.31306641,-83.67800781,-99.25082275,-558.9568677,-67.88784424,-85.88151611,-84.85558436,-54.00644997,-62.52817164,-59.07171832,-90.68142812,-64.59017715,20.70293945,-13.46815918,4.047138672,25.15845215,14.70722656,16.99296875,11.49512074,4.055053711,-3.01862793,-50.20405273,-3.796801758,41.50124512,908.6721517999999,408.1677346,2261.1996670000003,2585.493973,2580.230955,Tobacco
52,Japan,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-13118.775309999999,-10831.70844,-10601.37369,-6735.373687,-3873.5690000000004,1332.606875,4638.69,7248.31,12604.5025,7227.013125,7125.31,11528.897809999999,9527.013125,11522.62313,14074.505309999999,11295.47062,15164.005309999999,15101.923190000001,42575.28375,50570.59156,57924.135310000005,71216.19,67473.38844,89811.11937,82413.72469,81447.49844,81007.10938,75479.23462999999,68009.988,66781.45138,65624.57331,68350.01969,69790.50693999999,75130.97275,63660.41287000001,76518.45487999999,87779.48287,61182.180389999994,61278.25755,72020.98294,114663.9771,Tobacco
53,Kazakhstan,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-57469.121479999994,-71551.12733999999,-77532.48062999999,-95301.88199,-89733.33926000001,-96200.99047,-104706.8322,-112530.1574,-122189.8869,-116448.2825,-107314.261,-103639.6623,-94478.14965,-87438.11855,-77643.81215,-86320.14223,-88183.96742,-87137.89027,20751.99905,10606.539340000001,10204.716840000001,12517.71434,7432.609023,3069.5276949999998,28282.38438,9803.057969,24034.5376,6364.4979490000005,21925.65176,38021.714060000006,76264.94717,33701.14893,43667.38652,35674.0916,42777.79805,20460.91113,-7379.699414,-20808.75262,17403.491159999998,-1973.0109559999999,29300.69583,Tobacco
54,Kenya,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",875.0886803999999,1130.363955,1181.8844800000002,1420.082289,1597.016401,1656.22514,1888.064723,2001.0461510000002,2162.8136879999997,2251.7517589999998,2159.159248,2166.168045,2289.440908,2395.186577,2497.739578,2401.618322,2684.701929,2851.063711,2930.7376489999997,2928.984492,3292.835828,3826.4775240000004,4356.295745,4131.305964,4204.002053,4380.412373,27620.052260000004,6416.070825,6203.838193,4125.359133,3064.975542,4841.358015,2589.7412600000002,3634.4409570000003,2726.912903,5793.575017,3890.796089,903.7412857999999,630.1963516,743.2074978999999,1585.831868,Tobacco
55,Cambodia,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-372.0824243,-373.39128700000003,-398.61319310000005,-473.2177007,-455.2722686000001,-583.0305702,-525.3966097,-555.0889191000001,-572.2719251,-557.2485112,-597.9459246,-218.54045180000003,-253.90528999999998,-200.9818267,-401.00940499999996,-521.7069217000001,-308.7167332,-326.52886789999997,-410.5488396,-338.357258,-267.2036188,-294.0188853,-345.6774611,-940.8677042000002,-970.3166573999999,-1011.3876439999999,94121.40882000001,33165.50919,21856.83287,41764.734039999996,83188.85659,79942.12165,149842.4972,72053.00677,66080.4359,129623.3422,68672.00055,42904.283410000004,70556.47172,70285.79386,70138.52167,Tobacco
56,Lebanon,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8.730097656,89.72105225,7.063110352000001,8.955129395,47.23791992,223.2814526,9.643242187,70.58690918,6.918636475,70.30103638,805.2069312000001,1478.4451789999998,1152.709283,1126.210338,797.409231,625.2350159,,,,1170.9570449999999,,10.31804199,-152.87084480000001,-284.2354784,197.7031494,272.3393847,517.8264247999999,-143.5602783,101.39580079999999,175.1960449,71.46442398,2303.915466,529.0118110000001,1264.020752,-281.8209595,-702.0842405000001,-1192.433474,,,,,Tobacco
57,Libya,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6760.877356,6791.5066959999995,6827.481945999999,6903.455176,6914.440125,6921.64165,6908.363573999999,6923.732934999999,6946.694420999999,6954.658228,6928.770483,6689.164813,6635.860181,7134.912903,7093.263672,6507.370984,7347.6559689999995,7364.971118,7467.4685549999995,7452.152319,2949.4494870000003,1300.2301029999999,495.46945800000003,389.8808838,-817.1993164,495.63056639999996,1046.799414,334.92988280000003,682.3694336,797.2352051,248.8507324,-182.661952,-750.4094445000001,-2272.980811,-1758.510693,280.839209,1599.819336,-5783.246079,-6535.969048,19168.554819999998,8493.940928,Tobacco
58,Sri Lanka,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",807.8329231,816.4046572000001,825.2893719,821.9557574,824.4889427999999,863.9535505000001,878.4658947999999,880.7903994,906.4625247000001,894.3223159,833.5992837,834.552322,1030.321348,937.0869059,946.5733951,420.49052810000006,963.4730671,967.6467561000001,965.9190811000001,956.4073377999998,955.7348957999999,966.0895217,962.9516695,943.9215564,945.1520276000001,943.4982258,485.1223105,1034.4219699999999,368.06850539999994,-38.47494629,156.67077780000002,-186.106688,1080.45748,471.6017896000001,711.8801953,534.3886885,1088.378485,1764.439418,1047.553262,728.395852,988.0486331000001,Tobacco
59,Morocco,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-524.2070752000001,-293.4849609,-247.77204590000002,-173.64411619999998,-220.7020264,-304.43510739999994,-351.96281739999995,-480.2509277,-581.2499512,-657.4136718999999,-770.6141602000001,-861.207959,-862.2277832000001,-964.4076172,-1048.066992,-1582.3779789999999,-1381.187549,-1601.813037,-1985.0712399999998,-1592.326855,-1756.8979980000001,-822.0648437000001,-1421.5733400000001,-1516.996826,-1796.094531,-2246.199023,-1493.210742,-897.1839422,-83.60908203,-436.309018,-1628.1644119999999,-1010.492178,6606.975324,7100.957101999999,7914.64833,7807.725237999999,6404.950195,6586.339752000001,7265.757562999999,5823.711629,6847.071513,Tobacco
60,Madagascar,other emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13282.723820000001,14273.727809999998,12716.62059,14937.89135,13394.93951,15438.307069999999,16374.606530000001,21359.23947,18357.255269999998,16292.52601,18325.60226,18732.02695,15355.06398,15665.71989,14523.255019999999,18944.36408,14640.670059999999,15890.91651,21296.95957,18187.7607,27230.630419999998,16972.55961,19100.58011,19238.314130000002,16799.54221,15954.4241,111114.4617,60093.03001,55386.396420000005,103323.3832,59631.4713,136098.9405,61985.64932999999,128840.0884,81148.17572,106611.7866,65408.98072000001,88394.65846,86908.01527,86864.4692,86855.25218,Tobacco
