,Country Name,Indicator Name_x,1972_x,1973_x,1974_x,1975_x,1976_x,1977_x,1978_x,1979_x,1980_x,1981_x,1982_x,1983_x,1984_x,1985_x,1986_x,1987_x,1988_x,1989_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,Indicator Name_y,1972_y,1973_y,1974_y,1975_y,1976_y,1977_y,1978_y,1979_y,1980_y,1981_y,1982_y,1983_y,1984_y,1985_y,1986_y,1987_y,1988_y,1989_y,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,"('Value', 1972)","('Value', 1973)","('Value', 1974)","('Value', 1975)","('Value', 1976)","('Value', 1977)","('Value', 1978)","('Value', 1979)","('Value', 1980)","('Value', 1981)","('Value', 1982)","('Value', 1983)","('Value', 1984)","('Value', 1985)","('Value', 1986)","('Value', 1987)","('Value', 1988)","('Value', 1989)","('Value', 1990)","('Value', 1991)","('Value', 1992)","('Value', 1993)","('Value', 1994)","('Value', 1995)","('Value', 1996)","('Value', 1997)","('Value', 1998)","('Value', 1999)","('Value', 2000)","('Value', 2001)","('Value', 2002)","('Value', 2003)","('Value', 2004)","('Value', 2005)","('Value', 2006)","('Value', 2007)","('Value', 2008)","('Value', 2009)","('Value', 2010)","('Value', 2011)","('Value', 2012)","('Value', 2013)","('AverageTemperature', 'mean', 1971)","('AverageTemperature', 'mean', 1972)","('AverageTemperature', 'mean', 1973)","('AverageTemperature', 'mean', 1974)","('AverageTemperature', 'mean', 1975)","('AverageTemperature', 'mean', 1976)","('AverageTemperature', 'mean', 1977)","('AverageTemperature', 'mean', 1978)","('AverageTemperature', 'mean', 1979)","('AverageTemperature', 'mean', 1980)","('AverageTemperature', 'mean', 1981)","('AverageTemperature', 'mean', 1982)","('AverageTemperature', 'mean', 1983)","('AverageTemperature', 'mean', 1984)","('AverageTemperature', 'mean', 1985)","('AverageTemperature', 'mean', 1986)","('AverageTemperature', 'mean', 1987)","('AverageTemperature', 'mean', 1988)","('AverageTemperature', 'mean', 1989)","('AverageTemperature', 'mean', 1990)","('AverageTemperature', 'mean', 1991)","('AverageTemperature', 'mean', 1992)","('AverageTemperature', 'mean', 1993)","('AverageTemperature', 'mean', 1994)","('AverageTemperature', 'mean', 1995)","('AverageTemperature', 'mean', 1996)","('AverageTemperature', 'mean', 1997)","('AverageTemperature', 'mean', 1998)","('AverageTemperature', 'mean', 1999)","('AverageTemperature', 'mean', 2000)","('AverageTemperature', 'mean', 2001)","('AverageTemperature', 'mean', 2002)","('AverageTemperature', 'mean', 2003)","('AverageTemperature', 'mean', 2004)","('AverageTemperature', 'mean', 2005)","('AverageTemperature', 'mean', 2006)","('AverageTemperature', 'mean', 2007)","('AverageTemperature', 'mean', 2008)","('AverageTemperature', 'mean', 2009)","('AverageTemperature', 'mean', 2010)","('AverageTemperature', 'mean', 2011)","('AverageTemperature', 'mean', 2012)","('AverageTemperature', 'mean', 2013)"
88,Somalia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",137.4203545,185.2600361,190.4466229,179.6565504,158.7778251,175.3813252,156.5045168,158.35911030000003,218.16516040000002,204.1392918,241.39840730000003,247.41756759999998,272.95822139999996,255.95148340000003,286.9449263,65.41194296,172.3165059,178.02835359999997,224.5372483,-6.560907707,-58.127806799999995,-51.98871461,-141.72221130000003,-147.09696,-143.8495263,-256.5865756,904.1474519999999,844.5966707,-69.84716682,-307.2095095,-313.7178193,-31.34198565,-425.4412039,-303.2195173,-365.4292343,-338.4776657,-267.5896392,-441.72903990000003,-354.869403,-380.3849832,-391.62109399999997,Total greenhouse gas emissions (kt of CO2 equivalent),13454.198,13320.357,13281.9971,14171.273000000001,14181.476999999999,15106.947,16193.475,16303.406,16255.966,16817.971999999998,17214.377,16876.412,17197.466,17755.744,18075.94,18756.763,19427.304,19403.413,17953.40606,16221.622309999999,15394.0409,16893.93851,18252.92696,18762.6274,19206.201,19652.854,20919.889,21185.953999999998,20491.617,20649.5067,20910.997,21516.575,21192.85,21219.932,21176.8067,21272.603,21450.946,21130.62112,21461.80546,21690.26568,21916.32322,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4035.0,4069.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4038.0,2826.0,2000.0,4000.0,4000.0,3594.0,3563.0,3564.0,3478.0,3717.0,4000.0,3833.0,3929.0,3704.0,3804.0,3813.0,3797.0,3908.0,3946.0,3987.0,4027.0,4064.0,4217.0,4217.0,26.855583333333332,27.343833333333336,27.234250000000007,26.769583333333333,26.332916666666662,26.621416666666672,27.1915,27.325333333333337,27.20566666666667,27.433500000000006,27.05791666666666,27.103083333333334,27.428,26.815166666666666,26.800249999999995,27.034999999999997,27.4325,27.483,26.857999999999993,27.142666666666667,27.256083333333333,27.25825,26.909750000000003,27.265000000000004,27.16325,27.126000000000005,27.222333333333335,27.549916666666665,27.4995,27.710250000000002,27.477833333333333,27.516000000000002,27.787166666666668,27.683666666666667,27.83241666666667,27.653166666666667,27.87275,27.451333333333334,27.94508333333334,27.820999999999998,27.92441666666667,27.9385,27.975625
89,Chad,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-120.46588359999998,-115.63233500000001,-115.3253445,-132.14467390000002,-127.7693158,-135.5716013,-142.99142619999998,-173.8001585,-178.25760469999997,-182.9119956,-186.72608569999997,-169.6338165,-213.1706364,-214.1567212,-170.74186830000002,-251.8599379,-277.85781160000005,-282.9652857,-161.963574,-230.2759555,-257.7965177,-323.4454514,-473.4367898,-498.975588,-497.212962,-608.7649884,91285.82213,102944.1976,107795.5647,83155.44296,105994.0547,108858.0051,100245.4146,101081.9335,94700.726,97990.9047,85404.80659,70106.9986,75471.32565,75436.61695,75263.09465,Total greenhouse gas emissions (kt of CO2 equivalent),14471.138,14580.156,10753.758999999998,11655.08,12279.844,14482.072,12931.631000000001,14061.655,16803.345,14530.786,16394.959,15345.921,13781.68,12661.246000000001,13248.815,14119.925,13571.283000000001,14969.018,18338.288,15273.507,17296.592,16302.578000000001,16295.452,17935.686,17780.528000000002,18882.932,110317.974,123674.31800000001,129247.645,104127.31,127184.569,132429.25,125121.29699999999,123870.94900000001,127646.74900000001,128596.504,119558.37800000001,102031.5381,109130.4151,109463.6387,109796.02,15745.0,14742.0,15517.0,15636.0,15385.0,15385.0,15556.0,15714.0,15714.0,15000.0,15000.0,14286.0,14286.0,14286.0,14286.0,14286.0,14286.0,14286.0,15000.0,13405.0,13363.0,13320.0,13278.0,13236.0,13382.0,13614.0,14236.0,14483.0,12690.0,12414.0,12414.0,12414.0,12414.0,12541.0,12525.0,12667.0,12448.0,12336.0,12494.0,12454.0,12413.0,12372.0,26.913083333333336,27.452,27.70958333333333,26.89,26.98783333333333,27.487750000000005,26.827333333333332,27.110083333333332,27.551333333333332,27.480500000000003,27.19483333333333,27.259833333333333,27.1395,27.56308333333334,27.412000000000003,27.55616666666667,27.659666666666666,27.320249999999998,26.84,27.619250000000005,27.5535,26.919666666666668,27.612416666666665,27.261083333333335,27.461833333333328,27.7835,27.797416666666667,27.89583333333334,27.779833333333332,27.447833333333335,27.635250000000003,27.772833333333335,27.878083333333336,28.017416666666673,28.211249999999996,28.048000000000002,27.860166666666668,27.702499999999997,28.324250000000003,28.6965,27.78483333333334,27.701166666666666,28.356000000000005
90,Togo,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",5547.322189,5960.343385,4783.41171,5064.811615,5167.017453,5990.630397,5158.434511,5581.327113,6816.212694,5758.935493,6600.091685,6165.725599,6135.652711,5614.0096920000005,5668.395709,5860.091501,5505.058897,5947.636599,7391.5142829999995,5987.814708,6901.483990000001,6443.475707,6416.872904999999,7089.2492010000005,6911.999675,7042.837414,23492.6098,13752.92,15562.24929,12086.54239,14413.102190000001,14532.317680000002,8662.947901000001,25306.21611,11789.909020000001,9507.898981999999,16004.69097,13718.27436,12577.0583,12163.76693,12377.78522,Total greenhouse gas emissions (kt of CO2 equivalent),9324.6776,9925.8985,7990.294,8588.4462,8770.3502,10236.7446,8930.5257,9685.7362,11575.5012,9836.7877,11402.6085,10459.9286,10521.9298,9677.9138,10080.571,10557.078000000001,10159.6822,10920.0549,13410.2559,10948.2805,12174.1495,11394.7274,11770.2668,12779.7098,13188.6347,13225.6529,29197.5385,19898.0059,22054.7083,18097.698,20990.3645,20323.8047,14388.0002,32080.958,17748.1831,19389.963,27174.075,23856.09317,22578.11968,22760.638619999998,22931.85549,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5080.0,4174.0,4184.0,4218.0,4278.0,4337.0,4412.0,4466.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4513.0,4521.0,4526.0,4512.0,4519.0,4494.0,4444.0,4395.0,4364.0,4372.0,26.770833333333332,27.05633333333333,27.561083333333332,26.860583333333334,26.714750000000006,26.570666666666668,27.194666666666663,26.948916666666673,27.278333333333336,27.265583333333336,27.228166666666667,26.98716666666667,27.471999999999998,27.294416666666667,27.172916666666666,27.032333333333337,27.91683333333333,27.35341666666667,27.0725,27.516833333333327,27.056833333333334,26.975499999999997,27.23675,27.081666666666667,27.311333333333337,27.30583333333333,27.225416666666664,27.805583333333335,27.280333333333335,27.44241666666667,27.410500000000003,27.497250000000005,27.666750000000004,27.534916666666664,27.76666666666667,27.7685,27.863833333333332,27.46491666666667,27.710333333333335,28.059416666666667,27.772000000000006,27.419916666666666,27.718000000000004
91,Thailand,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7383.272139,11125.981759999999,6627.843105,6397.504717,6488.2728130000005,9279.194004,11066.473909999999,9651.282861,11564.81982,10136.565990000001,10202.33332,17221.633159999998,10968.324690000001,8573.570703,9984.085547,6676.729785,10889.293109999999,8499.389922,12173.789279999999,11038.91818,15257.8291,12750.36053,10943.08885,14887.889769999998,11494.68008,10764.968159999999,132478.8516,42016.17793,11346.85887,4561.97,26766.57188,20689.70176,52801.248439999996,29033.57969,10554.250390000001,37782.3125,2938.832422,12593.3931,43962.47153,46177.341810000005,45142.32688,Total greenhouse gas emissions (kt of CO2 equivalent),107361.35800000001,121711.686,111394.82,117930.994,121442.546,132890.66199999998,141134.635,138182.815,144740.237,143100.48,141743.393,161415.92,153940.578,157906.935,159232.044,166024.666,181433.707,189314.174,208062.848,219782.27300000002,238491.042,245857.035,260304.40300000002,281623.814,295588.19,300754.973,400464.24799999996,316589.11600000004,283870.041,287255.602,322454.08,324192.72,380171.266,364315.701,349980.87100000004,388568.00200000004,357708.275,363782.1054,421227.831,431312.3099,440411.679,5130.0,4600.0,5045.0,4392.0,4626.0,5080.0,5482.0,9026.0,9312.0,8697.0,9811.0,9894.0,9890.0,9890.0,10000.0,8375.0,7747.0,10622.0,11010.0,13725.0,12649.0,22286.0,11239.0,11537.0,13057.0,14567.0,14569.0,15458.0,19330.0,23768.0,23701.0,20308.0,22375.0,23593.0,20497.0,13757.0,19432.0,20252.0,19085.0,21511.0,24290.0,27096.0,25.670083333333334,26.39566666666667,26.43958333333333,26.008416666666665,26.156499999999998,25.955916666666667,26.369,26.498666666666665,26.828833333333332,26.805666666666667,26.212499999999995,26.186999999999998,26.464999999999993,26.130333333333336,26.265500000000003,26.148666666666667,26.65116666666667,26.39975,26.320916666666665,26.590666666666667,26.653333333333332,26.29116666666667,26.297083333333337,26.476999999999993,26.529916666666676,26.185499999999994,26.635166666666667,27.37966666666667,26.22225,26.302166666666665,26.679833333333335,26.786083333333334,26.649,26.5,26.83316666666667,26.744833333333332,26.636916666666668,26.221999999999998,26.648083333333336,27.389666666666667,26.25166666666667,27.288999999999998,27.864874999999998
92,Tajikistan,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-3696.404655,-3786.7406079999996,-3893.7906450000005,-5574.8871770000005,-5613.890283,-5772.0627079999995,-5953.4534380000005,-6044.128882,-5855.957562,-5795.37849,-6075.695811,-5925.965784,-5933.782618,-5935.093082,-5792.071339,-5749.394296,-5811.642140999999,-5800.369724,3683.4683229999996,4933.637489,5870.93613,5106.766238,4404.568859,4757.618063,5000.904958,3896.770436,3860.344685,4008.3159590000005,2939.932543,3287.0593670000003,2992.165482,3285.1654559999997,3570.220953,3786.806786,4252.2906649999995,4655.938846999999,4439.924171,4223.716319,4447.520955,4716.243272,4515.3474719999995,Total greenhouse gas emissions (kt of CO2 equivalent),8359.4295,8744.2589,9152.9499,8289.6217,8536.3908,8638.5636,8804.9751,9014.1566,9731.9671,9825.9201,9655.1773,10039.0383,10073.4023,10619.2379,11252.9095,11586.0333,11935.1806,12227.0323,21668.05999,22661.2671,20247.8295,16052.4613,13056.7906,12715.7739,12376.2444,11524.8742,11512.4827,11332.114590000001,10059.39618,10365.7487,10320.5883,10832.778999999999,11882.3893,12218.0161,13240.0017,14531.7933,14274.5997,14128.87829,14727.20554,15285.819809999999,15364.57529,,,,,,,,,,,,,,,,,,,,,20511.0,23327.0,22898.0,18656.0,11727.0,19007.0,21595.0,14087.0,19411.0,13110.0,12943.0,9358.0,17370.0,13659.0,11216.0,13797.0,13897.0,18077.0,16567.0,18723.0,18610.0,17678.0,5.147166666666668,3.014166666666666,4.600416666666667,3.670083333333334,3.8556666666666675,3.7933333333333334,4.6665,4.381749999999999,4.606083333333333,5.140999999999999,5.003333333333334,4.131083333333333,4.91975,4.02675,5.025833333333334,4.550250000000001,4.624666666666666,5.31625,4.03625,5.199333333333333,4.489333333333334,4.4305,4.142666666666668,4.72025,4.808666666666667,4.275333333333332,5.452416666666667,5.116416666666667,5.425,5.3925833333333335,5.718166666666666,5.29125,4.890166666666668,5.8380833333333335,5.184500000000001,5.531333333333333,5.441166666666667,5.174666666666666,5.096916666666668,5.5640833333333335,5.351583333333333,4.337583333333333,6.562624999999999
93,Turkmenistan,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-1901.207096,-1747.178546,-1604.665362,-16634.183409999998,-14250.517409999999,-14581.28108,-14929.49034,-15935.73285,-21835.89164,-22596.98762,-23340.621909999998,-24069.61485,-25139.160369999998,-26242.37844,-26699.52522,-27407.34516,-27086.45976,-27467.152339999997,3540.550595,4044.478021,3514.382735,2742.102247,1862.202593,1611.3310470000001,1226.828041,1438.527891,472.9355225,693.5866797,-154.6878418,-87.68213672,-1510.712992,-707.4793437000001,-6402.345402,-6979.211093999999,-8417.732047,-10274.3134,-9663.655686,-4188.983722999999,-5843.610564,-7676.442948999999,-3906.3831259999997,Total greenhouse gas emissions (kt of CO2 equivalent),31958.9274,34041.320810000005,36487.016789999994,24581.97739,29493.193310000002,31210.32098,33029.80609,33990.23889,31156.382889999997,32512.020480000003,34235.012780000005,36041.22119,37546.36488,39783.94391,41533.636589999995,43155.00339,45973.42189,46883.13979,81331.86526,74811.5844,56305.202000000005,57807.50329,55777.5244,55244.04117999999,51096.4311,45884.625889999996,45828.8712,55973.7051,63236.1554,66916.3495,70833.489,80037.228,76966.66900000001,79175.65,81028.319,86686.09,91468.9779,80016.14002,87379.66852,88648.71772999999,92178.07491,,,,,,,,,,,,,,,,,,,,,20000.0,22727.0,22000.0,21956.0,20833.0,29926.0,29273.0,20125.0,20125.0,20125.0,18750.0,18750.0,18750.0,18235.0,21212.0,19375.0,21429.0,23077.0,21483.0,20884.0,21251.0,21307.0,15.894,13.420333333333332,15.337750000000002,14.093583333333333,15.44025,14.205833333333336,15.260999999999997,15.023583333333333,15.679083333333333,15.387916666666667,15.982416666666667,14.534833333333333,16.315166666666666,14.418166666666664,15.532166666666669,15.517416666666664,15.43875,15.954833333333333,15.663499999999999,15.926416666666663,15.521083333333332,15.036833333333334,14.735416666666671,15.356416666666666,16.52091666666667,15.327,16.334999999999997,16.162583333333334,16.3785,16.398166666666665,16.57383333333333,16.379583333333336,15.642416666666664,16.663833333333333,16.57916666666667,16.51,16.302083333333336,15.858083333333331,16.355416666666667,17.043833333333335,15.786166666666666,15.855833333333335,18.6135
94,Tunisia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-2.771074219,-6.465056152000001,0.996918945,21.26449707,14.75534424,11.57628906,26.57629639,36.13896973,60.84411621,67.28704590000001,60.41008301,86.1489502,97.91210938,103.59321290000001,94.60898437,62.35568848,151.4,169.7620117,188.47260740000002,159.44794919999998,114.36669920000001,114.50795900000001,121.4703613,125.42299799999999,91.93398438,69.36679687,56.13310547,29.55029297,48.94018555,10.35277996,589.4074885,821.9388187999999,416.270136,-669.4773007,-552.3402832,-378.238878,496.89474749999994,806.4988747,1644.349674,3965.7204340000003,3680.432425,Total greenhouse gas emissions (kt of CO2 equivalent),9434.5967,9627.3347,10360.0536,10622.7836,10982.8238,11832.3988,12338.5017,13339.6628,14533.9905,14895.9575,14732.2121,16463.334,17245.4589,17873.3405,18241.9128,18601.5706,19433.0224,20595.6027,21219.0337,22091.5966,23170.6748,23965.4593,23971.6874,24746.4234,26068.7112,26847.3333,28144.0212,29463.8647,30799.8283,31281.85788,31568.350410000003,31530.912119999997,32529.07867,32172.81872,33238.0391,33570.519589999996,35101.99196,35556.61165,37649.97347,38741.135239999996,39721.00885,8811.0,9041.0,7643.0,6165.0,11266.0,10924.0,11239.0,12032.0,9872.0,11581.0,9483.0,9053.0,8557.0,9085.0,9768.0,10048.0,8789.0,10280.0,12604.0,10486.0,12337.0,10773.0,8333.0,8511.0,7794.0,5942.0,9048.0,7568.0,10634.0,8884.0,9609.0,9890.0,9925.0,13607.0,14813.0,14425.0,13400.0,12638.0,13212.0,12138.0,7741.0,15873.0,19.738416666666666,19.751749999999998,19.972166666666666,19.674000000000003,19.744416666666663,19.327583333333337,20.630333333333336,19.776,20.1765,19.496083333333335,20.267,20.50733333333333,20.277166666666666,19.832833333333337,20.486416666666667,20.276083333333332,20.803416666666667,20.929250000000003,20.746416666666672,20.929,19.924750000000003,20.03316666666667,20.567666666666668,21.266000000000005,20.683166666666665,20.5275,21.084000000000003,20.761333333333337,21.65691666666667,21.140500000000003,21.70125,21.32841666666667,21.47758333333334,20.945083333333333,20.84575,21.310000000000002,21.154666666666667,21.20458333333333,21.0925,21.609750000000002,20.994916666666665,21.479166666666668,21.887125
95,Turkey,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",627.379068,818.5649922,911.3234375,1246.1400390000001,1480.239258,1860.705273,1727.0314449999998,1711.1265629999998,1828.023047,1757.945312,1796.6603519999999,1840.534766,2280.549609,2686.674805,3030.769922,-5313.5158200000005,3388.278516,3634.3160159999998,2550.152116,3180.066563,5144.861359,3076.023625,3542.703078,3150.251219,2681.581609,3098.681016,4387.149688,5104.508297,2287.850375,4801.27375,5187.200625,5370.5225,5132.176656000001,5621.859766,6766.916703,5958.998313,-8807.261,-2273.27612,2494.7083789999997,-4803.879627,-6438.3046939999995,Total greenhouse gas emissions (kt of CO2 equivalent),108791.1739,115255.655,118498.56199999999,126182.61,136679.436,146624.723,146792.691,141905.285,146951.184,150438.512,158937.322,163446.14,170409.11800000002,175454.826,187199.93300000002,193604.76899999997,198660.212,212147.125,224459.0446,226728.432,237906.46300000002,244901.253,240893.454,261203.422,278000.49199999997,289681.095,295884.83,295553.274,316464.841,297564.107,310061.148,323781.172,333497.624,347595.11,377156.061,406298.25299999997,399181.904,404636.7231,422721.8742,434798.4612,445640.0784,5102.0,4619.0,8842.0,8279.0,10274.0,8966.0,9775.0,9315.0,10240.0,9484.0,10079.0,10187.0,9418.0,9641.0,9327.0,8956.0,9241.0,9477.0,9243.0,8551.0,10094.0,9969.0,8232.0,9739.0,9518.0,9911.0,9124.0,9411.0,8466.0,7396.0,8003.0,6127.0,6949.0,7297.0,6714.0,5147.0,6359.0,6979.0,6519.0,5927.0,6805.0,7001.0,11.94525,11.201666666666666,11.519416666666666,11.621499999999997,11.70225,11.058916666666669,11.951916666666667,12.14025,12.871083333333337,11.984916666666669,12.575500000000003,11.498583333333334,11.640749999999999,12.058,12.08625,12.260916666666667,11.613833333333334,11.62191666666667,12.1755,12.032499999999999,11.751083333333334,10.516666666666666,11.277416666666667,12.744833333333338,12.188833333333335,12.405916666666668,11.568000000000003,12.883166666666668,13.087250000000003,12.201916666666667,13.28325,12.339,12.331333333333333,12.310166666666667,12.432916666666666,12.450083333333334,12.815333333333333,12.657833333333334,12.814833333333334,14.281666666666668,11.914500000000002,12.854416666666667,14.026625
96,Uganda,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1820.010907,2631.747803,3450.0080009999997,4249.164898,4934.467038000001,5729.917922,6501.4340649999995,7343.717133,8151.557140999999,8706.657764,9595.833399,10395.37852,11177.54625,11978.3895,12787.06476,13469.03073,14405.9625,15145.805019999998,15154.300659999999,15124.93377,15273.57362,15438.61466,15282.2336,15466.188240000001,15695.68965,15540.78386,63051.276770000004,34489.67155,48900.005769999996,33933.40451,35933.75046,63026.90154,45008.52756,80818.20208999999,12026.08643,49983.56356,49277.52157,21437.811530000003,40426.01739,40235.544760000004,40136.94275,Total greenhouse gas emissions (kt of CO2 equivalent),16463.91,18144.438000000002,17374.151,19053.108,20444.147,22512.664,22638.447999999997,24192.897999999997,26440.238999999998,25371.185,27699.29,27979.681,28930.691000000003,29111.136000000002,30504.617000000002,30070.446,31101.471,33057.727,36900.522000000004,35319.154,37220.18,37152.907999999996,37154.655,38761.035,38939.181000000004,39732.039,85877.48599999999,58912.738,72771.094,57992.58900000001,59822.889,89594.609,70139.651,111346.724,40779.024,104200.612,89206.67,52830.34741,79906.21027000001,80318.96825,80725.08492000001,7246.0,6000.0,4638.0,5556.0,7923.0,4499.0,3415.0,2162.0,1212.0,1667.0,5882.0,4342.0,6153.0,5562.0,6779.0,5781.0,9774.0,9366.0,7762.0,7343.0,7866.0,7404.0,8731.0,9104.0,8437.0,10890.0,15060.0,15455.0,16206.0,17630.0,20172.0,19847.0,18212.0,17405.0,16533.0,15645.0,14520.0,13461.0,13330.0,14746.0,14498.0,14558.0,22.882749999999998,23.337083333333336,23.30241666666667,22.984250000000003,23.049750000000003,23.162166666666664,23.280083333333334,23.1965,23.290333333333333,23.633416666666665,23.368916666666664,23.306250000000002,23.592083333333335,23.39408333333333,23.201750000000004,23.453249999999997,23.968,23.51375,22.96108333333333,23.267083333333332,23.176000000000002,23.295416666666668,23.390916666666673,23.41558333333333,23.571583333333333,23.3005,23.813666666666666,23.744249999999997,23.28408333333333,23.560916666666667,23.405833333333334,23.830499999999997,23.843833333333333,23.811916666666665,24.029833333333332,23.770083333333332,23.4905,23.49625,24.04716666666667,23.92233333333333,23.72675,23.805666666666667,24.024624999999997
97,Ukraine,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-47315.849610000005,-69208.00781,-87670.70508,-77367.29297000001,-107738.4941,-105162.6953,-183668.5938,-185711.3906,-209674.2031,-181843.0078,-191673.0977,-202916.7031,-207373.6992,-197218.3984,-225978.0977,-258844.1016,-258921.0039,-263710.1016,-10552.71023,-18644.56013,-12603.44531,-10274.29078,-8990.367187,-3580.627813,5104.490078,4857.765469,2103.304063,2114.966641,-3442.286359,-3595.1010939999996,-1501.8425,-1006.940375,-4070.8234060000004,-14655.148980000002,-18623.65727,-11885.8543,-1634.4409380000002,-4175.649949000001,-4982.069717,-3103.66512,-195.92010980000003,Total greenhouse gas emissions (kt of CO2 equivalent),583845.25,606670.9,621547.49,648156.94,667327.05,677594.55,680755.49,695292.73,692574.3,690836.44,690840.84,695756.9,699259.22,713930.32,717905.34,726913.36,732231.73,729646.83,953118.7193,885209.3979999999,804262.83,712000.67,606685.64,598434.25,533868.64,514547.65,485491.77,483347.22,470107.95700000005,459965.89,462724.218,484337.015,457164.876,434668.75899999996,432631.658,444201.662,436817.125,367349.7078,393092.0594,410067.3131,404900.3049,,,,,,,,,,,,,,,,,,,,,10496.0,8750.0,8571.0,7193.0,6649.0,8885.0,7289.0,10000.0,8333.0,8148.0,9412.0,10357.0,7333.0,7903.0,7083.0,6957.0,7273.0,9167.0,11071.0,13913.0,10000.0,10000.0,8.22125,8.386833333333334,7.728333333333333,8.300416666666667,9.365166666666665,6.6684166666666655,7.978749999999999,7.242166666666666,8.242166666666668,6.900083333333332,8.764666666666665,8.1415,8.964666666666668,7.9736666666666665,6.563500000000001,8.010666666666667,6.1825,7.781333333333333,9.52375,9.400833333333333,8.300166666666668,8.37975,7.458416666666666,8.80725,8.709083333333334,7.552583333333332,7.604583333333333,8.455583333333335,9.50725,9.316333333333334,8.938666666666668,9.377166666666666,8.219666666666667,8.850499999999998,8.917333333333334,8.454666666666666,10.055416666666668,9.55975,9.4285,9.453,8.790833333333333,9.290666666666665,10.913499999999999
98,Uruguay,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-2.939532471,31.46318115,52.41787842,73.69153198,98.08923462,141.6881653,201.004989,234.9893701,252.19728999999998,266.5312415,289.9909399,298.3723932,320.08288819999996,336.3817047,350.6848224,13.60397034,394.9871417,418.12210330000005,439.315839,449.8798046,452.3326765,468.02673880000003,461.19374010000007,448.9905818,465.60766550000005,485.253021,316.0963501,517.5093152,439.58492259999997,82.96191628,102.07269000000001,245.88221659999996,208.1322126,450.2201306,310.1444546,292.6676172,-1731.403698,-1949.8709800000001,-410.3608836,-1499.4923119999999,-1392.622941,Total greenhouse gas emissions (kt of CO2 equivalent),26091.101000000002,26747.813,27679.102000000003,29434.995,28241.345,28024.186,28258.316000000003,29797.095,31494.248,31343.057,30595.311,26942.307999999997,25555.19,25933.909,26134.151,27355.029,29630.808999999997,28552.437,26111.56991,27784.4068,29392.818,29964.965,30030.69,30383.549,31694.519,31457.968999999997,30975.1,32266.307999999997,30375.776,29627.3982,30061.0899,30911.299,32686.693,32688.881,34035.504,33889.416,34052.25,33509.67597,33285.19663,33773.77084,34237.82952,12989.0,12424.0,15953.0,16073.0,14326.0,14299.0,16794.0,14891.0,17846.0,16728.0,21121.0,20390.0,19886.0,21398.0,17500.0,17500.0,18530.0,21940.0,22012.0,22004.0,29167.0,32000.0,31335.0,32051.0,31840.0,32500.0,32631.0,33098.0,33735.0,34118.0,33863.0,33333.0,33665.0,33333.0,34276.0,34981.0,35658.0,36329.0,37068.0,37664.0,38554.0,38272.0,17.11691666666667,17.50858333333333,17.277,17.276749999999996,17.568583333333333,16.900333333333332,17.999583333333334,17.47875,17.380583333333334,18.056416666666667,17.848333333333333,18.016416666666668,17.404666666666667,17.226666666666663,18.00808333333333,18.113583333333334,17.658666666666665,17.113500000000002,18.1005,17.70358333333333,17.973916666666664,17.528833333333328,17.646416666666664,18.131916666666665,17.664749999999998,17.874166666666667,18.365500000000004,17.5215,17.607750000000003,17.756750000000004,18.57425,17.993916666666667,17.60466666666667,18.060833333333335,18.194416666666665,18.240416666666665,17.516166666666667,18.2805,17.87133333333333,17.92008333333333,17.824583333333333,18.508999999999997,16.754375
